,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213
37,0.23883,0.065077424,0.033030245,0.07045083,0.02486515,0.1207891,0.013076295,0.006564698,0.10989853,0.050831668,0.06711977,0.017797446,0.051713005,0.039356574,0.007986907,0.009955477,0.0054034544,0.14542612,0.06074505,0.064217955,0.086123325,0.022632886,0.020055642,0.0069119823,0.002974141,0.0036993164,0.03576391,0.0046425504,0.0026187308,0.010831837,0.032079075,0.030217549,0.08132865,0.014232508,0.001356782,0.013925048,0.12542434,0.0,0.05783491,0.05783491,0.018145947,0.03414116,0.0021492469,0.06963662,0.061643258,0.06432818,0.03171941,0.12716329,0.031163432,0.035178076,0.07667556,0.036067177,0.08803783,0.0875281,0.08473424,0.10560854,0.031172931,0.010651987,0.0493861,0.0726152,0.0122127235,0.32454515,0.123757035,0.09772854,0.06885503,0.042439587,0.05240753,0.044305634,0.045885395,0.012636097,0.26521042,0.31752232,0.093148716,0.11009651,0.088812426,0.08342751,0.15005966,0.104681484,0.10849234,0.12462857,0.15881705,0.062037863,0.08397439,0.12190978,0.18467012,0.09289238,0.04764712,0.14022374,0.08031266,0.1175985,0.18980159,0.048539307,0.086082146,0.046929862,0.045914423,0.11308119,0.129177,0.05749948,0.099312946,0.08627977,0.12553659,0.1167654,0.13192883,0.07602154,0.10312721,0.8755869,1.1666538,0.8396145,0.71261394,0.54007334,0.64764744,0.6480364,0.6594508,0.20915525,0.17547709,0.18007153,0.22381832,0.2236491,0.243199,0.13779448,0.1524204,0.16990755,0.09501624,0.14055838,0.12672746,0.18026121,0.06854236,0.23593162,0.37193727,0.50500005,0.49340716,0.8052643,0.1831525,0.30306643,0.13913447,0.26468736,0.12057473,0.10661819,0.07155993,0.09421221,0.13356887,0.16332297,0.17093714,0.121880166,0.07903415,0.22224374,0.13824768,0.16749607,0.21259233,0.14326069,0.31278712,0.22518627,0.07067626,0.14966016,0.15994206,0.13355245,0.15344317,0.1573314,0.23075135,0.29404193,0.22666769,0.24463268,0.4110668,1.2206613,0.9179033,0.9056501,0.91959333,0.99670404,0.9929216,0.9953202,0.99454725,1.0190141,1.0132798,0.9928378,0.99733996,0.9912465,0.944442,0.9253291,0.95093536,0.95185703,0.95922995,0.9851901,0.9997357,0.999922,0.9951098,1.1779143,1.2169282,1.0156127,1.0465928,1.1853032,1.0077989,0.98325765,0.98634464,1.0200585,1.01031,0.984285,0.9830811,0.9838628,0.98378974,0.98437595,0.9846425,0.997594,0.9862303,1.0235536,0.9838554,1.0070187,0.99332243,1.1909276,0.9844223,0.9904691,1.0131457,1.019915,0.99887234,1.0120792
38,0.18143506,0.011530202,0.026329415,0.014047001,0.032976788,0.0657884,0.045021024,0.0610661,0.053727977,0.012102209,0.021178663,0.04009378,0.017759474,0.021091161,0.06504972,0.06701603,0.055661093,0.08820685,0.007007639,0.017666664,0.032858472,0.036928833,0.037785027,0.050949827,0.05857943,0.055125903,0.023767928,0.06225816,0.060443476,0.047036335,0.027241701,0.087383434,0.028576924,0.0720674,0.056967083,0.0710826,0.06929818,0.05783491,0.0,0.0,0.07518129,0.091557115,0.05707998,0.012167301,0.017529752,0.012967825,0.030033724,0.07060076,0.02674761,0.024737544,0.019890841,0.027599873,0.14586787,0.14535847,0.14241733,0.16295232,0.02745943,0.047237378,0.008767243,0.016970472,0.045643356,0.26827383,0.06664117,0.040483445,0.012804351,0.017099377,0.009483414,0.015324984,0.014807879,0.04519907,0.21281748,0.262622,0.05052461,0.065394446,0.049112182,0.04488174,0.09863964,0.059436288,0.06601763,0.083194844,0.11560864,0.044434234,0.040696148,0.07752449,0.14609893,0.051835965,0.05228961,0.094076306,0.045721203,0.0853764,0.13593377,0.051331803,0.08228669,0.06847702,0.06550145,0.0710579,0.07839235,0.081385195,0.13602674,0.10441489,0.14304855,0.15941457,0.18568999,0.064546295,0.119202636,0.8996604,1.1439407,0.86454725,0.74144495,0.57610005,0.6794927,0.6798614,0.6904048,0.15482041,0.11968692,0.12510833,0.16891944,0.17082435,0.19156013,0.08730377,0.09879307,0.123655215,0.05421912,0.0955709,0.076036066,0.12994173,0.031971667,0.2590792,0.38199568,0.53127426,0.5266013,0.8312258,0.12725933,0.24789165,0.08508466,0.20992081,0.06821603,0.061746858,0.04596901,0.05653129,0.08611366,0.11154826,0.12422972,0.0823517,0.07898154,0.17025563,0.11314636,0.13844046,0.18008603,0.11857086,0.28401688,0.17643885,0.074294396,0.12902981,0.12989825,0.1285402,0.13932185,0.11325191,0.20230949,0.26600376,0.20568034,0.20838952,0.36416152,1.1943951,0.9313493,0.922333,0.93869954,1.019581,1.0152022,1.0174743,1.0163099,1.0115513,1.0068679,1.0152618,0.99415743,1.0123239,0.9505814,0.934758,0.9577953,0.9603868,0.97602177,1.0029473,1.0207691,1.0227118,1.0180417,1.153536,1.1909581,1.0037163,1.0356618,1.1615705,1.0044038,0.99536014,1.0013839,1.0146959,1.0071119,0.99768317,0.99480736,0.996868,0.9966572,0.9979306,0.9985098,1.0183687,1.0012704,1.0174886,0.996894,1.0046308,0.9952261,1.1669222,0.99796253,0.99364907,1.0092764,1.014585,0.99882394,1.0084624
39,0.18143506,0.011530202,0.026329415,0.014047001,0.032976788,0.0657884,0.045021024,0.0610661,0.053727977,0.012102209,0.021178663,0.04009378,0.017759474,0.021091161,0.06504972,0.06701603,0.055661093,0.08820685,0.007007639,0.017666664,0.032858472,0.036928833,0.037785027,0.050949827,0.05857943,0.055125903,0.023767928,0.06225816,0.060443476,0.047036335,0.027241701,0.087383434,0.028576924,0.0720674,0.056967083,0.0710826,0.06929818,0.05783491,0.0,0.0,0.07518129,0.091557115,0.05707998,0.012167301,0.017529752,0.012967825,0.030033724,0.07060076,0.02674761,0.024737544,0.019890841,0.027599873,0.14586787,0.14535847,0.14241733,0.16295232,0.02745943,0.047237378,0.008767243,0.016970472,0.045643356,0.26827383,0.06664117,0.040483445,0.012804351,0.017099377,0.009483414,0.015324984,0.014807879,0.04519907,0.21281748,0.262622,0.05052461,0.065394446,0.049112182,0.04488174,0.09863964,0.059436288,0.06601763,0.083194844,0.11560864,0.044434234,0.040696148,0.07752449,0.14609893,0.051835965,0.05228961,0.094076306,0.045721203,0.0853764,0.13593377,0.051331803,0.08228669,0.06847702,0.06550145,0.0710579,0.07839235,0.081385195,0.13602674,0.10441489,0.14304855,0.15941457,0.18568999,0.064546295,0.119202636,0.8996604,1.1439407,0.86454725,0.74144495,0.57610005,0.6794927,0.6798614,0.6904048,0.15482041,0.11968692,0.12510833,0.16891944,0.17082435,0.19156013,0.08730377,0.09879307,0.123655215,0.05421912,0.0955709,0.076036066,0.12994173,0.031971667,0.2590792,0.38199568,0.53127426,0.5266013,0.8312258,0.12725933,0.24789165,0.08508466,0.20992081,0.06821603,0.061746858,0.04596901,0.05653129,0.08611366,0.11154826,0.12422972,0.0823517,0.07898154,0.17025563,0.11314636,0.13844046,0.18008603,0.11857086,0.28401688,0.17643885,0.074294396,0.12902981,0.12989825,0.1285402,0.13932185,0.11325191,0.20230949,0.26600376,0.20568034,0.20838952,0.36416152,1.1943951,0.9313493,0.922333,0.93869954,1.019581,1.0152022,1.0174743,1.0163099,1.0115513,1.0068679,1.0152618,0.99415743,1.0123239,0.9505814,0.934758,0.9577953,0.9603868,0.97602177,1.0029473,1.0207691,1.0227118,1.0180417,1.153536,1.1909581,1.0037163,1.0356618,1.1615705,1.0044038,0.99536014,1.0013839,1.0146959,1.0071119,0.99768317,0.99480736,0.996868,0.9966572,0.9979306,0.9985098,1.0183687,1.0012704,1.0174886,0.996894,1.0046308,0.9952261,1.1669222,0.99796253,0.99364907,1.0092764,1.014585,0.99882394,1.0084624
40,0.25651783,0.082955,0.051063687,0.088167615,0.042464953,0.13883622,0.030209789,0.014153623,0.12780806,0.068809316,0.085257314,0.035200913,0.06985073,0.057401646,0.01028067,0.008275503,0.019524593,0.1631558,0.0785112,0.08232937,0.10418888,0.03866599,0.03758462,0.024611054,0.01673157,0.020190243,0.05378025,0.013504703,0.015622756,0.028730383,0.05012004,0.012220096,0.09939558,0.0066934507,0.018669663,0.004222519,0.14336461,0.018145947,0.07518129,0.07518129,0.0,0.016387705,0.019625818,0.0871612,0.07976919,0.082300484,0.049865067,0.14503725,0.04844712,0.05323728,0.09438157,0.054206677,0.07107329,0.07081198,0.06870518,0.09013758,0.049120363,0.028589148,0.066947766,0.09043478,0.029796043,0.34254712,0.14150158,0.115400024,0.08659641,0.060354736,0.07028525,0.062197786,0.06384131,0.030335637,0.28333718,0.33564585,0.11110913,0.12805139,0.1066659,0.10128707,0.16819462,0.12268964,0.12632805,0.14227402,0.17643538,0.07898093,0.10202948,0.13978669,0.20165934,0.11077618,0.062804386,0.15814121,0.09799066,0.13439533,0.20794076,0.0639176,0.09937279,0.05786096,0.05766227,0.13085358,0.14731199,0.06589004,0.09846969,0.09373953,0.13116409,0.11214532,0.1198885,0.09130503,0.11021892,0.87471414,1.1793256,0.83847106,0.71020055,0.5351628,0.6441938,0.6445899,0.6563173,0.22728626,0.19350095,0.19816592,0.24192934,0.24179095,0.26130438,0.15591691,0.17055583,0.18775073,0.11286465,0.15839551,0.1448625,0.19834217,0.086543486,0.23733544,0.37670386,0.5038714,0.48971254,0.8037882,0.2011687,0.32117444,0.15725121,0.28281125,0.13871785,0.12459943,0.08879917,0.11186913,0.15158066,0.18145928,0.18881263,0.13938394,0.091976,0.2403673,0.15373424,0.18324317,0.22855559,0.15860283,0.32765567,0.24313392,0.0834477,0.16420159,0.17591867,0.14521892,0.16665699,0.17503345,0.24591537,0.3088346,0.24042164,0.26104268,0.4287082,1.2341568,0.9205555,0.90725946,0.9203864,0.99615866,0.9925842,0.9950247,0.99438655,1.0278151,1.0217942,0.9924511,1.0049586,0.99132204,0.9493571,0.92924607,0.9556261,0.95603347,0.96076286,0.98638576,0.99982065,0.9994046,0.9945464,1.1909798,1.230356,1.0256113,1.0563186,1.1982135,1.0154717,0.9862911,0.98843205,1.0282774,1.0179253,0.9869039,0.9862342,0.98660797,0.986579,0.9869445,0.98711026,0.99776834,0.9883176,1.031966,0.9865899,1.0144054,0.9994723,1.203901,0.98699546,0.99624276,1.0209494,1.0281248,1.0055901,1.019812
41,0.2728498,0.09918914,0.067171216,0.10447508,0.05877418,0.15491715,0.046557922,0.030539066,0.14402716,0.084970415,0.101126395,0.051532052,0.085733436,0.07349543,0.026541503,0.024557471,0.035909783,0.1794694,0.0947976,0.09829895,0.12024516,0.055032812,0.0538996,0.040827893,0.03302378,0.036488112,0.06990497,0.029539106,0.031538814,0.044906747,0.066219606,0.0044031907,0.115450464,0.020371404,0.034818295,0.02048096,0.15956122,0.03414116,0.091557115,0.091557115,0.016387705,0.0,0.03535432,0.10351674,0.09569563,0.09846735,0.06567468,0.16128083,0.06481558,0.06931467,0.11069424,0.06993676,0.054799482,0.05464649,0.052952766,0.07462863,0.06529918,0.044747323,0.08328851,0.10670126,0.046073467,0.35868335,0.15780783,0.1317275,0.10289475,0.076559566,0.08651595,0.07841728,0.08001905,0.046586886,0.29880163,0.3515323,0.12617086,0.1430684,0.12152889,0.11617703,0.18374996,0.13783844,0.1411096,0.15669051,0.19074468,0.09276967,0.11733576,0.15462163,0.2149802,0.12568448,0.07515367,0.17303309,0.1125923,0.14764832,0.22375229,0.07643035,0.10926842,0.06697857,0.06743443,0.14551078,0.1628789,0.07251707,0.09563126,0.09849371,0.13347127,0.10555027,0.10674772,0.10323058,0.114239834,0.86938673,1.1869296,0.8329246,0.7036327,0.5266415,0.6367937,0.63719547,0.64917594,0.24314655,0.20961167,0.21415347,0.25786746,0.25738552,0.2766647,0.1714028,0.18640096,0.20245501,0.12770154,0.17312352,0.16043141,0.21363081,0.101756826,0.234848,0.37684554,0.4985444,0.48222938,0.79797137,0.21728902,0.3371172,0.17318118,0.29869953,0.15451007,0.1396814,0.1028524,0.12638637,0.16669992,0.19701897,0.20358196,0.15358372,0.10167997,0.2558232,0.16536151,0.1950473,0.24049823,0.17004538,0.3381283,0.25802484,0.09318125,0.1747437,0.18801755,0.15298945,0.17579938,0.18948865,0.2568711,0.31924593,0.24981776,0.27349243,0.4428964,1.2426804,0.9183181,0.90409094,0.9164911,0.9910761,0.9876821,0.99015814,0.98963684,1.0313861,1.0250804,0.98750645,1.0073645,0.9867782,0.9491919,0.92816037,0.95524937,0.95517886,0.95750934,0.9828258,0.9952827,0.9943453,0.9894488,1.1990215,1.2388027,1.0303977,1.0608186,1.2060801,1.0179275,0.98437935,0.9856655,1.0312685,1.0203243,0.98461616,0.98443127,0.9844345,0.98444545,0.9846113,0.9846861,0.9933087,0.98555094,1.0351481,0.98440677,1.0165818,1.0004596,1.2118375,0.9846664,0.9968727,1.0235324,1.0311068,1.0071204,1.022326
42,0.23783778,0.064031504,0.031905457,0.06949772,0.024121212,0.11957903,0.012824279,0.00870746,0.10880357,0.049725883,0.06578433,0.017263275,0.050385196,0.03820278,0.009703984,0.011601327,0.007030664,0.14442736,0.0597753,0.0629449,0.08490362,0.022591751,0.01940933,0.0066180187,0.005109702,0.004875168,0.034650277,0.006243506,0.0040668673,0.010090581,0.030948367,0.031541996,0.080109395,0.015157622,0.003035122,0.015433969,0.12430306,0.0021492469,0.05707998,0.05707998,0.019625818,0.03535432,0.0,0.068782255,0.060342606,0.063211545,0.030337822,0.12608647,0.030537132,0.034016374,0.075722225,0.034637794,0.08888325,0.08830858,0.08535804,0.10608615,0.030141132,0.009871135,0.04854905,0.07159983,0.011707032,0.32335815,0.1227567,0.096778065,0.06788986,0.041400902,0.05137779,0.043280445,0.044806387,0.012025535,0.26372668,0.31619844,0.09151117,0.10845688,0.087119415,0.0817365,0.1485963,0.10307522,0.10679382,0.122862674,0.1570459,0.060098458,0.08240448,0.12023078,0.18276398,0.091214016,0.045531724,0.1385655,0.078550175,0.115654945,0.18844283,0.046435453,0.08393427,0.0448337,0.04379243,0.11135761,0.12771451,0.055502914,0.09791673,0.08429398,0.12362429,0.1157125,0.13178481,0.073926866,0.101147324,0.874054,1.1645072,0.838105,0.71121913,0.538929,0.6463522,0.64674044,0.65812457,0.20781879,0.17428066,0.17879933,0.2225193,0.22220643,0.24168204,0.13630465,0.15107593,0.16821618,0.09332178,0.13886297,0.12526526,0.1787164,0.06692895,0.23426192,0.37002733,0.50350124,0.4921434,0.803784,0.18196198,0.30176926,0.13783227,0.26336417,0.11920408,0.10499421,0.069679834,0.09244569,0.13196607,0.16186288,0.16926,0.12007351,0.0768849,0.22075444,0.13617861,0.16544864,0.21056587,0.14118317,0.31069317,0.22354619,0.068527654,0.14754488,0.15791257,0.13140854,0.15129767,0.15558648,0.22866993,0.29194397,0.2245333,0.2426519,0.40930942,1.2185266,0.9161068,0.90392524,0.91792786,0.99514216,0.9913429,0.9937381,0.99295443,1.0169163,1.0111907,0.9912631,0.9952821,0.9896351,0.94250935,0.9234533,0.9490149,0.9499657,0.95750976,0.9834939,0.9981234,0.9983578,0.9935494,1.1757721,1.2147921,1.013485,1.0444707,1.1831591,1.005739,0.9814356,0.9845853,1.017979,1.0082521,0.98248994,0.98125154,0.9820595,0.9819835,0.9825842,0.9828574,0.9959748,0.984471,1.0214677,0.9820528,1.0049697,0.99132705,1.1887842,0.98263025,0.9884918,1.0110809,1.0178357,0.99685115,1.010017
43,0.1693752,0.008112567,0.03735892,0.0036060812,0.04478739,0.053811025,0.05695892,0.073080085,0.04160602,0.020460946,0.017907426,0.05199109,0.023710229,0.031512354,0.07698219,0.07896037,0.06766156,0.076087356,0.009735064,0.015930332,0.022122571,0.049065173,0.049642313,0.06278883,0.07050196,0.06704028,0.03466272,0.074116744,0.07225297,0.058808487,0.038307283,0.099375755,0.018519185,0.083857074,0.068817005,0.08303579,0.057156958,0.06963662,0.012167301,0.012167301,0.0871612,0.10351674,0.068782255,0.0,0.017658917,0.010626109,0.04045823,0.058434706,0.038722232,0.035515275,0.007902401,0.03732498,0.15765704,0.15708828,0.15399297,0.17433104,0.03879249,0.058997214,0.020251201,0.0065538054,0.057496313,0.2561077,0.054496,0.028335739,0.004003637,0.027774548,0.018153876,0.025881968,0.024751825,0.05702164,0.20096527,0.25049835,0.042996056,0.056309283,0.042806074,0.039503746,0.08719902,0.050425187,0.05760932,0.074494995,0.10586983,0.046304233,0.033919655,0.068148196,0.1370999,0.04477729,0.058229495,0.08390441,0.041728795,0.07914952,0.12396672,0.057040498,0.08339888,0.07562094,0.07258199,0.06258195,0.06726501,0.088027924,0.14320925,0.10894732,0.14639322,0.16743669,0.19594677,0.06525044,0.122843236,0.90202045,1.1366124,0.8671173,0.7449674,0.58141106,0.68374795,0.6841117,0.69444734,0.14277995,0.10753948,0.113025025,0.15681756,0.15895411,0.17983207,0.07615329,0.08693452,0.11314949,0.047062308,0.08566816,0.064961106,0.11856831,0.029938439,0.26231351,0.38194317,0.53442085,0.53131145,0.8340448,0.115104355,0.2357535,0.073199645,0.19781643,0.056812182,0.052756164,0.045073364,0.050273407,0.0757279,0.09997482,0.11362104,0.07420862,0.08114855,0.15850456,0.107857145,0.13170494,0.1721221,0.11324612,0.276292,0.1652057,0.07759754,0.12442728,0.1230698,0.12749685,0.13599566,0.10333581,0.19505014,0.2584925,0.19998597,0.1994654,0.35298553,1.1864061,0.93136525,0.92305285,0.93994075,1.0216225,1.0171125,1.0193555,1.0181047,1.007201,1.0027293,1.017204,0.99067426,1.0139682,0.94903845,0.9339154,0.9564001,0.959342,0.97674066,1.0038652,1.0224005,1.0247327,1.0200961,1.1458989,1.1830235,0.99849266,1.0306162,1.1540502,1.0008736,0.9950592,1.001712,1.0107646,1.0036205,0.9976591,0.9944262,0.9967598,0.9965195,0.9979399,0.99858624,1.0199438,1.0015986,1.0134153,0.9967929,1.0013047,0.99278265,1.1593506,0.9979688,0.9914703,1.0056483,1.0106604,0.9959776,1.0048857
44,0.1785251,0.00957268,0.028869955,0.0153336385,0.038254056,0.059360966,0.05029329,0.06630759,0.04926993,0.012312069,0.0056133056,0.04536904,0.009984818,0.022582924,0.06951004,0.071513005,0.060964018,0.08538447,0.0110341,0.0027744581,0.024751196,0.04477607,0.042954557,0.05525668,0.06316314,0.059772886,0.026247524,0.06628346,0.06421316,0.05111836,0.029783636,0.09185304,0.019998489,0.07540436,0.06110822,0.07554731,0.06448028,0.061643258,0.017529752,0.017529752,0.07976919,0.09569563,0.060342606,0.017658917,0.0,0.007033024,0.030043138,0.06654984,0.033803694,0.026648164,0.019980839,0.025896288,0.14835347,0.14750674,0.14378838,0.16333528,0.031019721,0.051237665,0.018171994,0.015265049,0.050294224,0.26312184,0.063902415,0.039149977,0.013986384,0.020444233,0.01241849,0.018923767,0.016952293,0.049680986,0.2039759,0.25587925,0.03527789,0.051443063,0.03286867,0.028168112,0.08884146,0.045577124,0.051206592,0.068392865,0.10181908,0.028730117,0.025245024,0.06368988,0.13115524,0.03610066,0.04129525,0.081240565,0.028395735,0.06856498,0.12818652,0.040005386,0.06617849,0.059201673,0.05615391,0.056210164,0.068015486,0.07118587,0.12646565,0.09134164,0.12875403,0.15121272,0.18228003,0.04812867,0.10518568,0.884595,1.1272459,0.8496432,0.7273426,0.56383973,0.66608906,0.6664529,0.6767908,0.14751743,0.114056185,0.11845913,0.16218027,0.16224825,0.1821764,0.07679372,0.09079285,0.11113523,0.03849159,0.08224979,0.0655738,0.11956059,0.014447325,0.244703,0.36541387,0.5168365,0.5136711,0.8165202,0.12174954,0.24142987,0.07749383,0.20304434,0.05900652,0.047779486,0.028701145,0.040064637,0.07381439,0.10206032,0.11191717,0.06696946,0.06362494,0.16107069,0.09586705,0.12169334,0.16405465,0.10129237,0.26769158,0.16534936,0.059940197,0.11158014,0.11322341,0.111455314,0.12179783,0.099759616,0.1857549,0.24954838,0.18842752,0.19319193,0.35254064,1.1781145,0.914829,0.906183,0.92286074,1.004282,0.9998097,1.0020615,1.000837,0.99402857,0.989339,0.9998919,0.97664726,0.9967483,0.93344235,0.91786236,0.9407031,0.94341546,0.9598723,0.9869133,1.0051849,1.0073981,1.002752,1.1370223,1.1746395,0.986287,1.0182041,1.1449854,0.9868905,0.9786928,0.9850223,0.9971667,0.98960125,0.98114485,0.97810423,0.9802896,0.98006487,0.9814084,0.9820205,1.0027468,0.9849089,0.99995893,0.9803189,0.98713356,0.9778584,1.1503677,0.98143893,0.9763388,0.9917573,0.99705595,0.9813852,0.99094623
45,0.17476112,0.0025653478,0.031309027,0.008494064,0.04001856,0.056598533,0.0522992,0.0685015,0.045594536,0.013496998,0.008510095,0.047292557,0.014435408,0.025014898,0.07202231,0.074026205,0.06308663,0.081386395,0.0059840763,0.0055810194,0.022150856,0.04567969,0.044870805,0.05769018,0.06557714,0.062130533,0.028568245,0.06893058,0.066935755,0.05358025,0.03226472,0.094487004,0.017434986,0.07836626,0.06366639,0.07809933,0.06109748,0.06432818,0.012967825,0.012967825,0.082300484,0.09846735,0.063211545,0.010626109,0.007033024,0.0,0.03343552,0.06288812,0.03474383,0.029201241,0.013822057,0.02969283,0.15184449,0.15111217,0.14764886,0.16754428,0.0331814,0.05373121,0.016907288,0.009114384,0.052533764,0.26024663,0.05974519,0.034198575,0.007034667,0.021960352,0.012178287,0.02014752,0.018459193,0.05197418,0.20264004,0.25364333,0.03759444,0.052771825,0.03616247,0.032036982,0.08780886,0.046816606,0.053189766,0.07039751,0.10313139,0.035723522,0.02773248,0.0649706,0.13331494,0.03887099,0.047964577,0.081899084,0.033254486,0.07248543,0.1262686,0.046722878,0.07302131,0.06564777,0.06260038,0.058232296,0.06720629,0.07783699,0.1330919,0.09834768,0.13578051,0.1576201,0.18761584,0.054917593,0.11221853,0.89154077,1.1309888,0.8566078,0.7343644,0.57083285,0.67312187,0.67348564,0.6838234,0.1454335,0.111210436,0.116044246,0.1598731,0.16075407,0.18108252,0.076092325,0.08889829,0.111650124,0.041255776,0.08322214,0.064798765,0.118895166,0.020215657,0.251719,0.3719996,0.52384305,0.5206945,0.8235042,0.118872866,0.23906954,0.07535958,0.20083337,0.057538595,0.04910686,0.03508873,0.043598592,0.07412236,0.10090757,0.11230922,0.069445536,0.07060126,0.15986232,0.10047375,0.12551425,0.16712905,0.10589391,0.2710492,0.1651088,0.06697296,0.116575554,0.116960704,0.11780676,0.12737434,0.10087123,0.18935083,0.25303778,0.19295274,0.19556369,0.35265478,1.18143,0.92142487,0.91291076,0.9296714,1.0111948,1.0067078,1.0089563,1.0077213,0.99928665,0.99468386,1.0067936,0.98224574,1.0036141,0.9396651,0.9242666,0.946966,0.9497696,0.96659964,0.99367374,1.012049,1.0143087,1.0096662,1.14057,1.1779916,0.9911594,1.0231594,1.1486084,0.9924716,0.9852217,0.9916792,1.0025945,0.9951968,0.98773235,0.98461556,0.9868596,0.9866288,0.9880027,0.9886283,1.0096036,0.99156576,1.0053303,0.98689044,0.9927896,0.98381424,1.1539582,0.9880326,0.9823771,0.99730176,1.0024863,0.98720896,0.99651
46,0.2081612,0.034589633,0.004890497,0.04050245,0.011495562,0.08937347,0.021428907,0.03676924,0.07890756,0.020235725,0.035451718,0.017009808,0.020065922,0.008993646,0.03965728,0.04165002,0.031590723,0.11481225,0.030876493,0.032683376,0.054710083,0.019548248,0.01486499,0.025602495,0.033433147,0.030136129,0.0065688263,0.036360424,0.034258004,0.021507127,0.0045296806,0.061876804,0.049924143,0.04536402,0.031273697,0.045644455,0.09430251,0.03171941,0.030033724,0.030033724,0.049865067,0.06567468,0.030337822,0.04045823,0.030043138,0.03343552,0.0,0.0962198,0.012368286,0.0054830182,0.046636797,0.0044333646,0.11848213,0.11771051,0.11421354,0.13418497,0.006089733,0.021586405,0.021354157,0.042223044,0.021018606,0.29315284,0.09317907,0.06752741,0.03884811,0.012937387,0.022332907,0.014754332,0.01570715,0.020342138,0.23352055,0.28586242,0.061962474,0.07887368,0.057975706,0.05261312,0.11835809,0.07332482,0.07760026,0.09416903,0.12830463,0.035253,0.05252621,0.090863004,0.15550473,0.061937407,0.030202452,0.10903801,0.050131526,0.08939346,0.15810636,0.030027397,0.068229795,0.04199307,0.039312948,0.082341194,0.09747664,0.055262998,0.10813095,0.08149869,0.121497415,0.13044213,0.15570709,0.053579524,0.097614065,0.8777891,1.1446936,0.8423266,0.7176959,0.5497807,0.6546328,0.6550088,0.6658635,0.17748131,0.14407879,0.14849485,0.19219348,0.19193387,0.21155035,0.10612079,0.120738134,0.13885461,0.06415485,0.10956758,0.09502713,0.14867038,0.037357084,0.23659818,0.365404,0.50830317,0.50116485,0.80859476,0.1517688,0.271443,0.10750825,0.23302856,0.08886985,0.07533167,0.04311815,0.063926436,0.10216125,0.13161823,0.13980943,0.09180102,0.06271241,0.19056118,0.11294331,0.14122127,0.18552852,0.118211985,0.28755948,0.19386332,0.0557838,0.12633371,0.13322209,0.116984695,0.13298142,0.12662657,0.20526744,0.2690272,0.20411356,0.21650335,0.3802864,1.1972136,0.9138921,0.9034822,0.9188428,0.99822605,0.9940835,0.9964071,0.9953994,1.0040334,0.9988132,0.9940859,0.9844782,0.9916888,0.9364156,0.91908264,0.94330037,0.9451299,0.9571476,0.98367727,1.0001547,1.0013926,0.99666446,1.1552467,1.1936026,0.9984965,1.0299469,1.1629115,0.99483436,0.9785192,0.9832668,1.0061141,0.9974458,0.98027503,0.97813237,0.9796312,0.9794806,0.9804543,0.98089784,0.9978585,0.98315287,1.0092624,0.97964257,0.9945632,0.98307174,1.1684213,0.9804926,0.9808872,0.9999447,1.0059868,0.98761046,0.9990047
